CustomerID,Recency,Frequency,Monetary,rfm_code,rfm_label,cluster,cluster_name,dbscan,R_score,F_score,M_score,RFMScore,Total_score,segment
13763,64,1,1714.96,000,New / promising,1,Gold,1,3,4,1,341,8,Big spenders
13764,71,3,1519.42,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13767,3,37,17220.36,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13769,3,10,2796.51,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13771,65,4,2634.45,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
13772,34,3,1122.63,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13774,82,1,345.0,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13777,1,33,25977.16,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13778,104,1,178.7,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
13780,8,2,360.01,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13781,251,1,127.84,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13782,13,6,908.86,010,Frequent low spenders,1,Gold,0,1,1,2,112,4,Loyal
13784,10,11,2462.79,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13786,368,1,230.39999999999998,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13787,76,2,309.04,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
13790,5,1,348.8,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
13791,128,2,1516.0,100,Lost low value,1,Gold,0,3,3,2,332,8,At risk
13792,67,2,195.55,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
13798,2,57,37153.85,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
13799,117,2,688.86,100,Lost low value,2,Silver,0,3,3,2,332,8,At risk
13800,310,1,558.32,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13801,67,1,324.8,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13802,139,3,4599.42,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
13803,256,1,277.07,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13804,31,7,2588.39,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13805,53,2,924.6,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13806,64,1,256.38,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13807,368,1,112.6,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13808,6,5,1747.66,010,Frequent low spenders,0,Platinum,0,1,2,1,121,4,Big spenders
13809,306,1,155.05,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13810,29,3,1499.01,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13811,184,3,814.5,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
13812,43,3,539.0,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13813,40,4,1366.8600000000001,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13814,93,2,1579.12,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13815,23,4,4027.36,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
13816,24,2,571.6700000000001,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13817,30,2,382.98,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13819,302,3,1140.35,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
13821,145,2,385.64,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
13822,6,2,632.0,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13823,19,2,957.66,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
13824,33,5,1698.94,010,Frequent low spenders,1,Gold,0,2,2,1,221,5,Big spenders
13826,177,1,189.5,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13827,58,3,409.8,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
13828,23,1,209.49,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13831,17,6,2198.45,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13832,20,1,52.199999999999996,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13833,160,1,383.85,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13835,26,4,834.57,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13837,212,2,266.59000000000003,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
13838,6,4,674.82,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13841,253,1,85.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13842,59,9,3385.62,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
13844,12,1,361.62,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
13845,65,1,312.98,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13846,25,3,865.0600000000001,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13848,93,3,1255.0,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13849,52,2,1537.95,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13850,130,1,1595.48,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
13851,96,3,2651.46,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
13853,58,1,1090.14,000,New / promising,1,Gold,1,3,4,2,342,9,At risk
13854,9,25,8109.5199999999995,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13856,169,3,388.5,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
13858,58,1,216.17,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13859,327,1,201.16,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13860,2,5,1245.9,010,Frequent low spenders,0,Platinum,0,1,2,2,122,5,Promising
13862,19,8,2209.36,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13863,248,1,305.78,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13865,59,4,501.56,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
13866,75,1,145.67000000000002,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13867,32,3,1005.09,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13868,8,2,3192.54,001,Big new spenders,1,Gold,0,1,3,1,131,5,Big spenders
13869,124,4,3083.65,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
13870,3,8,2770.94,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13871,23,13,6403.25,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13873,120,3,389.6,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
13874,359,1,540.45,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13875,54,5,1786.79,010,Frequent low spenders,1,Gold,0,3,2,1,321,6,Big spenders
13876,64,1,122.7,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13877,87,1,117.24,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13878,55,1,1271.57,000,New / promising,1,Gold,1,3,4,2,342,9,At risk
13880,22,13,3219.77,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13881,4,20,17159.52,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13882,3,5,1191.13,010,Frequent low spenders,0,Platinum,0,1,2,2,122,5,Promising
13883,11,5,2674.48,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
13884,8,5,787.6,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
13885,190,2,506.8,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
13886,72,1,243.56,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13887,205,1,349.55,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13888,120,2,595.67,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
13889,93,1,416.90000000000003,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13890,2,10,1883.8100000000002,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
13892,27,4,632.97,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13893,298,1,821.1,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
13894,24,3,564.62,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13895,29,4,2593.07,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
13897,51,1,311.16,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
13898,326,1,155.93,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13899,17,2,388.52,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13900,184,3,740.95,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
13901,73,5,2867.2,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
13904,38,2,332.64,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13908,80,4,2369.55,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
13911,58,9,2580.91,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
13914,12,2,626.45,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13917,50,2,272.04,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
13918,50,2,1212.8400000000001,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
13919,60,2,384.81,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
13922,352,1,172.25,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13923,54,1,351.13,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13924,2,6,1838.8500000000001,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
13925,93,4,678.25,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13926,24,1,223.85000000000002,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13927,75,1,348.99,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
13928,11,4,464.57,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
13929,170,2,842.65,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
13930,58,2,337.34,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
13931,96,2,1237.53,100,Lost low value,1,Gold,0,3,3,2,332,8,At risk
13932,295,1,307.4,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13933,110,2,608.7900000000001,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
13934,264,1,922.1,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
13936,180,1,376.58,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13937,170,1,158.85,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13938,36,1,71.66,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13939,24,3,568.55,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13940,18,4,839.14,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13941,22,5,5112.96,011,Champions,0,Platinum,0,2,2,1,221,5,Big spenders
13946,80,3,561.5699999999999,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
13947,66,1,90.6,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13948,361,1,102.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13949,3,6,2427.32,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13950,12,4,745.06,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13951,177,3,674.45,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
13952,218,2,3251.071,101,High-value lost,1,Gold,0,4,3,1,431,8,Big spenders
13953,8,7,3515.68,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13954,2,2,439.92,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13955,155,2,322.96,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
13956,6,5,1019.27,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
13959,80,3,594.04,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
13960,22,2,230.22,000,New / promising,1,Gold,0,2,3,4,234,9,Regular
13962,22,2,169.55,000,New / promising,2,Silver,0,2,3,4,234,9,Regular
13963,309,4,664.54,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
13967,146,1,80.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13969,8,18,9024.17,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13971,19,8,2758.26,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13972,71,2,190.25,000,New / promising,2,Silver,0,3,3,4,334,10,Regular
13973,288,1,264.7,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13974,50,1,413.59000000000003,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
13975,32,6,2461.2400000000002,011,Champions,1,Gold,0,2,1,1,211,4,Loyal
13976,207,1,357.98,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13978,15,2,196.79000000000002,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
13979,74,1,869.87,000,New / promising,2,Silver,1,3,4,2,342,9,At risk
13980,61,1,200.14,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13982,40,4,1871.81,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
13983,30,12,2603.43,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13984,27,5,920.51,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
13985,5,15,7060.13,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13986,18,1,320.46,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
13988,20,6,4147.96,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13989,66,2,1266.08,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13990,214,1,311.3,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13991,13,6,852.88,010,Frequent low spenders,1,Gold,0,1,1,2,112,4,Loyal
13992,31,1,76.8,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13993,43,9,3466.36,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13994,4,6,2274.14,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13995,16,5,1393.69,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
13999,11,12,3901.81,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14000,212,1,635.66,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14001,46,3,2043.0800000000002,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
14002,135,2,529.73,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
14004,44,7,4582.64,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14005,10,5,2874.72,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
14006,116,3,962.19,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
14009,199,2,695.61,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
14012,278,1,328.8,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14013,111,3,473.02,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
14014,78,1,505.18,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
14015,53,1,917.34,000,New / promising,1,Gold,1,3,4,2,342,9,At risk
14016,162,4,4341.21,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
14019,47,3,1421.61,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
14020,17,2,642.8,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
14021,156,3,631.9,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
14022,226,1,440.0,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14023,8,2,584.07,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
14024,122,2,327.7,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
14027,61,1,104.82,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
14029,64,2,467.66,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
14030,19,8,2358.84,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14031,8,19,17286.86,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14032,3,11,2975.59,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14034,23,3,648.89,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
14035,29,5,1428.02,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
14036,285,1,626.65,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14037,177,2,147.20000000000002,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
14038,79,3,1560.38,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
14039,34,1,152.2,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14040,41,12,3560.32,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14041,267,1,141.41,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14044,27,4,646.42,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
14045,110,4,1659.75,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
14046,285,1,154.99,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14047,9,5,1308.6100000000001,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
14048,306,1,409.93,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14049,17,4,5578.72,001,Big new spenders,0,Platinum,0,1,2,1,121,4,Big spenders
14050,32,2,746.36,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
14051,1,23,15610.390000000001,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14052,20,1,225.36,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14053,125,2,260.25,100,Lost low value,2,Silver,0,3,3,4,334,10,Regular
14054,66,1,92.46,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
14055,107,1,725.6400000000001,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
14056,2,23,8152.71,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14057,24,17,6211.66,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14059,267,1,183.6,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14060,5,19,6140.42,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14062,10,12,10464.85,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14064,30,5,1334.34,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
14066,267,1,152.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14067,64,2,374.7,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
14068,321,1,265.85,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14071,4,8,1437.57,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
14073,33,1,151.04,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14075,5,3,942.26,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
14076,130,1,118.67,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
14077,41,5,499.41999999999996,010,Frequent low spenders,1,Gold,0,2,2,3,223,7,Regular
14078,102,6,1049.37,110,Lapsed regulars,1,Gold,0,3,1,2,312,6,Loyal
14079,125,1,375.1,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
14080,33,1,45.599999999999994,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14081,303,2,921.62,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
14082,365,1,182.25,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14083,5,9,1002.9,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
14085,3,18,4421.29,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14087,3,1,191.47,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
14088,11,13,50491.81,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
14089,57,1,158.75,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
14090,325,1,76.32000000000001,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14092,8,14,4076.91,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14093,13,1,433.86,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
14096,5,17,65164.79,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
14098,37,1,147.35,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14099,17,11,3104.17,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14100,138,1,191.95000000000002,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
14101,74,6,5976.79,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
14102,6,5,1105.8799999999999,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
14104,155,2,216.20999999999998,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
14105,240,1,1266.23,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
14107,52,7,2703.23,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
14108,31,2,597.91,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
14109,73,1,144.2,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
14110,4,12,5683.15,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14111,15,4,692.85,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
14112,23,7,2915.15,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14113,4,4,1840.42,000,New / promising,1,Gold,0,1,2,1,121,4,Big spenders
14114,274,2,386.53,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
14116,20,5,1382.74,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
14117,144,1,90.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14121,4,4,2780.15,001,Big new spenders,0,Platinum,0,1,2,1,121,4,Big spenders
14124,85,1,419.58000000000004,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
14125,11,3,2720.63,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
14126,8,3,706.1300000000001,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
14127,123,3,709.71,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
14128,61,2,637.5,000,New / promising,1,Gold,0,3,3,3,333,9,Regular
14129,2,5,1123.8600000000001,010,Frequent low spenders,0,Platinum,0,1,2,2,122,5,Promising
14130,320,1,480.91,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14132,3,11,3586.0299999999997,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14133,130,3,605.64,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
14135,2,15,4690.31,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14138,2,2,965.8800000000001,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
14139,47,1,415.82,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
14140,4,2,935.05,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
14141,3,4,915.13,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
14142,374,1,311.81,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14143,134,1,115.8,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
14145,47,4,3742.2,001,Big new spenders,1,Gold,0,2,2,1,221,5,Big spenders
14146,9,5,4191.0,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
14147,79,2,483.4,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
14148,234,1,157.2,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14149,221,1,446.62,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
14150,36,2,658.64,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
14152,76,2,621.29,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
14154,240,2,1345.62,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
14155,267,1,118.75,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14156,10,55,117210.08,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
14157,20,2,424.89000000000004,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
14158,41,1,507.66,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
14159,20,11,4630.35,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
14161,216,3,1097.6200000000001,100,Lost low value,2,Silver,0,4,2,2,422,8,At risk
14162,174,2,289.36,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
14163,88,4,2445.91,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
14164,71,2,1631.77,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
14165,276,1,120.44,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14167,40,4,562.59,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
14171,99,1,363.79,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
14173,11,4,450.84,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
14174,34,1,134.46,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
14175,60,3,3222.3,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
14176,298,4,576.9000000000001,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
14177,87,4,549.46,000,New / promising,1,Gold,0,3,2,3,323,8,At risk
14178,9,7,1600.26,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
14179,41,2,701.57,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
14180,11,25,4748.52,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14184,67,1,452.89,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
14185,332,1,197.65,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
14188,31,6,2054.36,011,Champions,1,Gold,0,2,1,1,211,4,Loyal
14189,3,15,4654.08,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14191,2,13,4684.76,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14193,68,2,853.39,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
14194,5,21,11349.52,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
14195,202,2,1012.0,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
14196,107,1,335.52,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
